City,Place,Ratings,Distance,Place_desc,Predicted_Types,latitude,longitude,Categories,votes,Place_Name
Ooty,"19. simi's park, coonoor",3.3, 13 km  from city center , An extremely pretty botanical garden - a rare but beautiful sight in the region - was developed back in 1874 by Mr. J.D. Sims and Major Murray. There is an annual fruit and vegetable show that is held in the park that is well attended. ,botanical sight botanic,11.3558486,76.800359,"Nature and Wildlife, Adventure, Historic Sites",,"simi's park, coonoor "
Ooty,"20. catherine falls, coonoor",3.3, 18 km  from city center ," Catherine Falls, also known as St. Catherine's Falls, is situated in the area that surrounds Coonoor. This magnificent waterfall falls from an impressive height of 250 feet. ",waterfall falls,11.3969022,76.7764927,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",28.0,"catherine falls, coonoor "
Ooty,21. upper bhavani lake,3.0, 109 km  from city center ," The Upper Bhavani Lake is a mesmerising and breathtaking lake that is located above the Avalanche Area in the Nilgiri Hills. This beautiful lake, which was previously ignored and consequently unexplored, is now gaining some popularity and credit for its charming beauty and picturesque scenes.Â  ",picture explore lake,11.2485753,76.5469623,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",,upper bhavani lake 
Ooty,"22. bison valley, bellikkal",3.2, 9 km  from city center , Bison Valley gained its name from the Indian bison that roams throughout this area. Splendid views of the cardamom forests and momentous possible from this beautiful valley. ,,11.4967733,76.6891998,Other,1144.0,"bison valley, bellikkal "
Ooty,23. pykara lake,3.5, 12 km  from city center ," Pykara Lake has everything that a person on vacation can ask for, right from ambience and comfort to scenic beauty. Nature lovers, photographers and adventure seekers should definitely not miss out on this unique and fun-filled place.  ",scenic adventure fort venture lake,11.4346378,76.5912615,"Adventure Sports, Scenic, Adventure",1430.0,pykara lake 
Ooty,24. wenlock downs,, 9 km  from city center ," Wenlock Downs is a famous picnic spot in the outskirts of Ooty. People seeking a spot to escape the polluted environment and the world of concrete often head to this attraction. At Wenlock Downs, they find a vast expanse of lush green meadow over the natural landscape with rolling mountains all covered in dense vegetation.  ",mount pot ski mountain natural picnic,11.4431595,76.6232443,"Nature and Wildlife, Scenic, Adventure",18406.0,wenlock downs 
Ooty,25. thunder world,, 1 km  from city center ," Thunder World is a themed amusement park in Ooty. Also known as Dinosaur Park, it is famous amongst the young and the old who visit to get a feel of going back into the past and experiencing illusions or witnessing the world of spirits. The park is divided into themed sections â the Jurassic Jungle, the Vortex and the Haunted House.  ",amusement house jungle,11.4041946,76.694012,"Family-Friendly, Beach Holidays, Historic Sites",5703.0,thunder world 
Ooty,26. ketti valley view,, 3 km  from city center ," Located at a distance of 4 kms from the Ooty Bus Stand on the Ooty Coonoor road, Ketti Valley View is a popular vantage point in Ooty. Boasting of utter tranquillity and surreal setting, the place offers mesmerising views of the resplendent valley below with gushing waterfalls, meandering streams and flourishing wildlife. ",waterfall falls wildlife,11.3863873,76.7183033,"Scenic, Adventure, Offbeat and Eco-Tourism",,ketti valley view 
Ooty,27. cairn hill,, 3 km  from city center ," Situated in the hill town of Ooty, Cairn Hill is an eco-tourism and a reserved forest site which came into existence in the 1860s and sprawls over a massive area of approx 168 hectares.  ",mass raw reserve,11.3875055,76.68118,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",287.0,cairn hill 
Ooty,28. adamãªs fountain,, 2 km  from city center ," Adam's Fountain is a gorgeous fountain situated at the Charring Cross junction in Ooty. The fountain was built in 1886 as a memorial to the then Governor of Ooty. The cost of the total construction was between INR 13,000 and INR 14,000 and was collected through public funding. It is a very important tourist landmark in the city. ",,,,,,
Ooty,29. elk hill murugan temple,, 2 km  from city center ," Perched atop the Elk Hill in Ooty, amidst picturesque backdrop and a resplendent setting, Elk Murugan Temple is a revered Hindu temple enshrined by Lord Muruga. Besides the gorgeous landscape and astounding panoramic vistas, the hill also boasts of rich and flourishing wildlife and bounteous nature. ",picture temple wildlife,11.3992743,76.7097932,"Scenic, Adventure, Offbeat and Eco-Tourism",1959.0,elk hill murugan temple 
Ooty,30. wax museum,, 2 km  from city center ," Located at a distance of just 1 km from the Ooty Railway Station, the Ooty Wax Museum is one of the top places to visit of the place and is housed in a 130 years old charming colonial mansion. Besides, the museum also houses full depiction of the life of a rural household. There are sites where you can see Indian potters and villagers doing pottery and farming, cultivating etc.; all carved out in wax. ",pottery rural pot house villa hold mansion museum,11.4106747,76.7047932,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",,wax museum 
Ooty,31. kandal cross shrine,, 2 km  from city center ," Situated on the outskirts of Ooty, Kandal Cross Shrine is a beautiful church popularly known as the Jerusalem of the East. The church houses a life size bronze crucifix and a relic in a small glass case which is believed to be from the original cross that Christ carried. Sacred prayers are offered every Friday. ",house ski church,11.4084984,76.6742535,"Adventure and Trekking, Adventure, Historic Sites",261.0,kandal cross shrine 
Ooty,32. stone house,, 2 km  from city center ," Stone House in Ooty is famous for being the first bungalow in the town. Also known as Kal Bangala in Tamil, it was built in the early 19th century by John Sullivan, an Englishman, the first Collector of Udhagamandalam and the founder of the British Settlement in Ooty. ",house bungalow,11.4117634,76.7133773,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",,stone house 
Ooty,33. government museum,, 2 km  from city center ," The Government Museum in Ooty was built in 1989 to maintain and promote the culture of Ooty in the form of exhibits and information. The attraction houses an extensive collection of the culture, history, the tribes, tribal objects, sculptures, paintings, handicrafts, nature and the ecology of Udhagamandalam.  ",painting house sculpture handicraft paint museum sculpt raft,11.4122936,76.715355,"Adventure and Trekking, Adventure, Historic Sites",1367.0,government museum 
Ooty,34. pykara falls,, 12 km  from city center ," Pykara Falls are set amidst the backdrop of a lush green forest and are an absolute delight to witness. Pykara is the name of a village which lies at a distance of around 19 kms from Ooty, in the state of Tamil Nadu. It is also the name of a river which runs through the Pykara village, which is sacred to the natives of this land. The Pykara river flows downstream from the mountains, over a series of waterfalls, and these are known as the Pykara falls. ",waterfall mount villa falls mountain river,11.4728995,76.6041457,"Scenic, Adventure, Offbeat and Eco-Tourism",13922.0,pykara falls 
Ooty,35. children's park,, 1 km  from city center ," Children's' Park in Ooty is one of the most prominent and popular parks of the city. Blanketted in a lush green grassy carpet, the park has several rides and swings for children. In addition to that, the park also facilitates boating, rowing and horse riding etc as recreational activities. ",grass,11.4047525,76.6910775,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",,children's park 
Ooty,36. lake park ooty,, 2 km  from city center ," Lake Park in Ooty is situated adjacent to the Ooty Lake. Adorned with vibrant flowers and a glossy green carpet, the park is a hot spot for leisure evenings and sunbathing. It also has dinosaur statues and entertaining games for kids. ",pot lake,11.4194312,76.6817816,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",,lake park ooty 
Ooty,37. katari falls,, 9 km  from city center ," Known to be the third highest waterfalls in the Nilgiris, the mesmerising Katari Falls is situated at  Adikarratti in Ooty, 10 kms from Coonoor. Boasting of a magnificent height of 180 m, the silvery water gushing down to form a pool at the base is also a popular picnic spot in the region.  ",waterfall rat pot falls picnic,11.3377301,76.7373919,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",247.0,katari falls 
Ooty,38. halashana falls,, 1 km  from city center , The very beautiful and mesmerising Halashana Waterfalls are located in the Nilgiris near the cities of both Ooty and Coonoor. The silvery water falls down a height of 150 feet above the sea level. The area around the falls is owned by a private estate. ,waterfall falls,11.3757858,76.7152253,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",,halashana falls 
Ooty,39. tea factory,, 39 out of 43  places to visit in Ooty ," Ooty Tea Factory or Tea Museum is situated on the Doddabetta Road in Ooty. Surrounded by emerald green tea plantations, the museum takes you on a tour of tea evolution from the origin to the present. It has a variety of preserved tea leaves on display. It also has an adjacent souvenir shop where you can try and buy various kinds of tea leaves. ",reserve shop museum,11.4128782,76.7213503,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",,tea factory 
Ooty,40. shopping in ooty,, 40 out of 43  places to visit in Ooty ," When in the hill town, market browsing for traditional homemade chocolates is one of the top things to do in Ooty. You can try and buy these at the Main Bazaar. Besides that, you can shop for apparels and woollen clothes at the Tibetan Market and spices at the Upper Bazaar Road. ",cloth tradition lot shopping bazaar shop,11.4115198,76.6962609,"Shopping, Beach Holidays, Offbeat and Eco-Tourism",,shopping
Ooty,41. honey & bee museum,, 41 out of 43  places to visit in Ooty ," Honey & Bee Museum is situated on the Sargan Villa Club Road in Ooty and aims to provide in depth knowledge about the anatomy of a bee and the manufacture of honey from its nascent stage. The tour is a very informative one. And while the other things are common to most hill stations, a tour in this museum is unique and among the most unique things to do in Ooty. ",stag club villa museum,11.4098967,76.7052882,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",,honey & bee museum 
